Date,HDFCBANK.NS,ICICIBANK.NS
2021-04-05,686.5130004882812,552.5059204101562
2021-04-06,682.0848999023438,547.33154296875
2021-04-07,685.3762817382812,558.6959228515625
2021-04-08,678.5565795898438,557.777099609375
2021-04-09,673.3235473632812,547.62158203125
2021-04-12,647.4183349609375,520.8788452148438
2021-04-13,663.188720703125,542.205322265625
2021-04-15,677.2779541015625,556.3262939453125
2021-04-16,676.59130859375,548.3469848632812
2021-04-19,668.8954467773438,541.3832397460938
2021-04-20,658.9500732421875,540.7544555664062
2021-04-22,673.6786499023438,560.1950073242188
2021-04-23,669.7241821289062,551.2486572265625
2021-04-26,665.2962036132812,571.7045288085938
2021-04-27,681.350830078125,579.1035766601562
2021-04-28,699.3945922851562,600.9619750976562
2021-04-29,697.3580932617188,601.0587158203125
2021-04-30,668.8480834960938,580.7960815429688
2021-05-03,669.8662109375,577.169189453125
2021-05-04,657.5056762695312,572.1398315429688
2021-05-05,664.2542114257812,583.0206909179688
2021-05-06,663.4490966796875,588.2435302734375
2021-05-07,670.0083618164062,587.1795043945312
2021-05-10,672.4237060546875,593.1277465820312
2021-05-11,664.7041015625,589.83935546875
2021-05-12,662.7861328125,575.2348022460938
2021-05-14,656.7952880859375,577.7011108398438
2021-05-17,682.0848999023438,603.13818359375
2021-05-18,699.34716796875,612.4232177734375
2021-05-19,690.5858154296875,604.927490234375
2021-05-20,678.5565795898438,598.30224609375
2021-05-21,709.1030883789062,621.36962890625
2021-05-24,715.0938110351562,626.10888671875
2021-05-25,700.4126586914062,628.9620361328125
2021-05-26,699.5128784179688,631.0899658203125
2021-05-27,702.1650390625,630.8480834960938
2021-05-28,712.0155029296875,621.949951171875
2021-05-31,717.8880615234375,641.0035400390625
2021-06-01,715.9226684570312,628.7686767578125
2021-06-02,712.276123046875,627.0759887695312
2021-06-03,720.1138916015625,628.9136962890625
2021-06-04,710.8316040039062,621.6113891601562
2021-06-07,710.3106689453125,626.9310302734375
2021-06-08,702.3544921875,621.3212890625
2021-06-09,701.0520629882812,615.22802734375
2021-06-10,701.4072265625,619.386962890625
2021-06-11,703.917236328125,614.8411865234375
2021-06-14,700.6494750976562,614.3092041015625
2021-06-15,705.7642211914062,624.1260986328125
2021-06-16,703.08837890625,619.0967407226562
2021-06-17,694.3270874023438,612.229736328125
2021-06-18,700.8152465820312,609.7150268554688
2021-06-21,705.0302124023438,610.537109375
2021-06-22,702.7096557617188,610.1502075195312
2021-06-23,703.5147705078125,604.2020874023438
2021-06-24,713.3416748046875,613.2453002929688
2021-06-25,717.5328979492188,627.7046508789062
2021-06-28,714.3362426757812,628.9620361328125
2021-06-29,714.4312744140625,619.0967407226562
2021-06-30,712.4573974609375,610.1986694335938
2021-07-01,707.154052734375,610.1502075195312
2021-07-02,704.1337890625,619.2418823242188
2021-07-05,711.2921142578125,626.5924682617188
2021-07-06,729.9608764648438,628.9620361328125
2021-07-07,732.243896484375,632.5407104492188
2021-07-08,723.1830444335938,620.8378295898438
2021-07-09,714.4075317382812,617.5975952148438
2021-07-12,707.27294921875,625.0450439453125
2021-07-13,714.336181640625,643.1314086914062
2021-07-14,713.0518798828125,642.5509643554688
2021-07-15,723.3018798828125,645.5493774414062
2021-07-16,724.0867919921875,638.6339721679688
2021-07-19,699.6627807617188,634.3782958984375
2021-07-20,686.4163208007812,620.8378295898438
2021-07-22,689.0560302734375,634.4267578125
2021-07-23,686.2260131835938,654.4473876953125
2021-07-26,682.3258666992188,654.544189453125
2021-07-27,684.799072265625,655.2212524414062
2021-07-28,674.12109375,662.5718383789062
2021-07-29,674.5728759765625,666.8884887695312
2021-07-30,678.47314453125,662.038330078125
2021-08-02,676.6657104492188,660.9713134765625
2021-08-03,682.3971557617188,669.7015380859375
2021-08-04,696.95166015625,693.2244262695312
2021-08-05,706.2503662109375,681.3901977539062
2021-08-06,709.9603271484375,676.7341918945312
2021-08-09,715.311279296875,681.7782592773438
2021-08-10,717.0949096679688,679.88671875
2021-08-11,711.0543212890625,672.7570190429688
2021-08-12,714.1221313476562,680.3231811523438
2021-08-13,725.91796875,683.6697998046875
2021-08-16,728.0107421875,681.584228515625
2021-08-17,720.4243774414062,680.177734375
2021-08-18,719.6395263671875,667.6643676757812
2021-08-20,720.471923828125,660.2922973632812
2021-08-23,725.1569213867188,662.2322998046875
2021-08-24,741.4474487304688,673.6300659179688
2021-08-25,740.7578735351562,670.3319702148438
2021-08-26,739.521240234375,677.849609375
2021-08-27,736.5008544921875,678.7711181640625
2021-08-30,745.9185180664062,692.2544555664062
2021-08-31,752.1731567382812,697.4925537109375
2021-09-01,751.0791625976562,698.317138671875
2021-09-02,755.7880249023438,703.4097290039062
2021-09-03,749.6285400390625,702.585205078125
2021-09-06,744.7056274414062,699.529541015625
2021-09-07,746.3941650390625,695.4070434570312
2021-09-08,749.7949829101562,699.3355102539062
2021-09-09,746.0849609375,698.6565551757812
2021-09-13,739.8779907226562,686.19189453125
2021-09-14,736.5484008789062,686.2402954101562
2021-09-15,735.7161865234375,692.9334106445312
2021-09-16,741.9706420898438,705.398193359375
2021-09-17,752.5299072265625,698.5596313476562
2021-09-20,741.923095703125,688.7138671875
2021-09-21,738.1655883789062,690.5083618164062
2021-09-22,729.4852294921875,682.2632446289062
2021-09-23,746.7509155273438,695.5040283203125
2021-09-24,761.7572631835938,701.275634765625
2021-09-27,772.9585571289062,708.1142578125
2021-09-28,768.1784057617188,695.6495361328125
2021-09-29,758.0948486328125,688.2288208007812
2021-09-30,758.6180419921875,679.838134765625
2021-10-01,752.79150390625,671.593017578125
2021-10-04,754.2422485351562,679.2076416015625
2021-10-05,758.8558959960938,676.2006225585938
2021-10-06,768.1070556640625,668.8284301757812
2021-10-07,766.01416015625,681.147705078125
2021-10-08,762.2803955078125,682.311767578125
2021-10-11,777.0966186523438,691.9149169921875
2021-10-12,775.098876953125,687.3557739257812
2021-10-13,779.7601318359375,688.6653442382812
2021-10-14,802.5907592773438,705.4951782226562
2021-10-18,794.4573364257812,723.10107421875
2021-10-19,803.208984375,725.0411376953125
2021-10-20,796.1458740234375,723.489013671875
2021-10-21,797.3111572265625,732.8497314453125
2021-10-22,799.4276733398438,736.5357666015625
2021-10-25,788.13134765625,816.4653930664062
2021-10-26,786.10986328125,804.5341796875
2021-10-27,781.3773193359375,809.96630859375
2021-10-28,757.9758911132812,774.754638671875
2021-10-29,752.86279296875,778.004150390625
2021-11-01,763.5408935546875,779.7987060546875
2021-11-02,764.2305908203125,776.9371948242188
2021-11-03,752.1968383789062,762.3868408203125
2021-11-04,758.1423950195312,758.6522216796875
2021-11-08,761.138916015625,756.7607421875
2021-11-09,747.821044921875,762.9688720703125
2021-11-10,739.7351684570312,757.4883422851562
2021-11-11,736.4295654296875,748.321533203125
2021-11-12,738.6650390625,753.317138671875
2021-11-15,740.6865844726562,750.1161499023438
2021-11-16,736.2869262695312,741.1433715820312
2021-11-17,728.1058349609375,738.475830078125
2021-11-18,732.1964111328125,740.0279541015625
2021-11-22,720.7572631835938,729.4546508789062
2021-11-23,720.8524169921875,729.3091430664062
2021-11-24,722.0415649414062,737.4088745117188
2021-11-25,725.7990112304688,728.5331420898438
2021-11-26,708.6522827148438,700.5481567382812
2021-11-29,714.0508422851562,696.862060546875
2021-11-30,710.388427734375,692.9334106445312
2021-12-01,715.66796875,705.8832397460938
2021-12-02,725.7039794921875,700.7421875
2021-12-03,719.9011840820312,694.8250122070312
2021-12-06,715.263671875,688.2774047851562
2021-12-07,725.68017578125,712.6248779296875
2021-12-08,739.045654296875,730.812744140625
2021-12-09,726.2271728515625,732.36474609375
2021-12-10,724.181884765625,735.2747802734375
2021-12-13,718.7595825195312,731.3947143554688
2021-12-14,714.6215209960938,735.9053344726562
2021-12-15,713.4562377929688,729.6971435546875
2021-12-16,713.5037841796875,718.9300537109375
2021-12-17,700.6378173828125,706.4652099609375
2021-12-20,678.0926513671875,688.6653442382812
2021-12-21,685.7741088867188,698.7535400390625
2021-12-22,687.3912353515625,710.8302612304688
2021-12-23,686.8680419921875,709.375244140625
2021-12-24,684.3948364257812,705.3011474609375
2021-12-27,690.0548706054688,713.9343872070312
2021-12-28,694.8112182617188,713.7403564453125
2021-12-29,691.5055541992188,713.6434326171875
2021-12-30,695.1442260742188,713.6434326171875
2021-12-31,703.6581420898438,717.9599609375
2022-01-03,722.8025512695312,741.7739868164062
2022-01-04,727.0357666015625,749.6796264648438
2022-01-05,744.3013916015625,764.4238891601562
2022-01-06,732.3628540039062,761.5137939453125
2022-01-07,737.499755859375,769.4679565429688
2022-01-10,741.5902099609375,786.4432983398438
2022-01-11,744.80078125,786.3463745117188
2022-01-12,740.4010620117188,799.0536499023438
2022-01-13,726.774169921875,799.9752197265625
2022-01-14,734.9312744140625,795.416015625
2022-01-17,723.6824951171875,794.7369995117188
2022-01-18,727.3685913085938,798.4230346679688
2022-01-19,722.2318115234375,784.3577270507812
2022-01-20,717.7369995117188,785.9583129882812
2022-01-21,723.72998046875,780.3806762695312
2022-01-24,707.1065063476562,774.5121459960938
2022-01-25,707.7724609375,777.6162109375
2022-01-27,701.54150390625,770.8259887695312
2022-01-28,695.9765625,757.7307739257812
2022-01-31,706.6547241210938,765.1513671875
2022-02-01,712.0293579101562,786.0068359375
2022-02-02,728.296142578125,789.3534545898438
2022-02-03,720.7572631835938,784.6973266601562
2022-02-04,724.87158203125,780.914306640625
2022-02-07,698.3071899414062,762.8233642578125
2022-02-08,695.3106689453125,768.7405395507812
2022-02-09,712.3147583007812,778.731689453125
2022-02-10,725.3947143554688,781.3507690429688
2022-02-11,722.4219970703125,767.0914306640625
2022-02-14,700.947021484375,731.1036987304688
2022-02-15,721.9226684570312,752.7836303710938
2022-02-16,720.947509765625,741.1433715820312
2022-02-17,716.5478515625,727.8540649414062
2022-02-18,719.330322265625,726.4476928710938
2022-02-21,723.9677734375,731.8312377929688
2022-02-22,718.5455322265625,728.775634765625
2022-02-23,713.8843994140625,722.2765502929688
2022-02-24,675.1199340820312,686.19189453125
2022-02-25,692.5757446289062,708.1627807617188
2022-02-28,678.3779907226562,720.4335327148438
2022-03-02,653.6448974609375,693.4183959960938
2022-03-03,652.0989990234375,677.3646240234375
2022-03-04,649.9586791992188,667.421875
2022-03-07,630.1245727539062,634.1502685546875
2022-03-08,631.551513671875,645.06298828125
2022-03-09,652.1703491210938,647.4395751953125
2022-03-10,662.4202880859375,656.315185546875
2022-03-11,664.3705444335938,657.5762939453125
2022-03-14,686.1307983398438,675.2791137695312
2022-03-15,677.3078002929688,676.443115234375
2022-03-16,688.79443359375,686.7738037109375
2022-03-17,703.96728515625,698.510986328125
2022-03-21,707.0350952148438,689.44140625
2022-03-22,710.6737670898438,696.6680297851562
2022-03-23,703.5868530273438,696.7650146484375
2022-03-24,686.178466796875,683.0878295898438
2022-03-25,680.5896606445312,678.2861328125
2022-03-28,681.493408203125,689.0533447265625
2022-03-29,690.5304565429688,693.8549194335938
2022-03-30,702.4928588867188,708.9873046875
2022-03-31,699.3535766601562,708.4052734375
2022-04-01,716.31005859375,714.1768798828125
2022-04-04,788.0361938476562,724.216552734375
2022-04-05,764.9439697265625,719.5604858398438
2022-04-06,737.6424560546875,719.3665161132812
2022-04-07,721.4231567382812,726.1080932617188
2022-04-08,720.4243774414062,731.6857299804688
2022-04-11,711.6251220703125,736.8267822265625
2022-04-12,710.3646240234375,740.9494018554688
2022-04-13,696.7850952148438,739.3973999023438
2022-04-18,663.7283325195312,735.080810546875
2022-04-19,638.400634765625,743.325927734375
2022-04-20,644.1558837890625,732.8983154296875
2022-04-21,653.6924438476562,739.494384765625
2022-04-22,644.774169921875,725.2351684570312
2022-04-25,649.6019287109375,729.648681640625
2022-04-26,652.5984497070312,731.1522827148438
2022-04-27,652.8362426757812,714.6134033203125
2022-04-28,652.2654418945312,724.7500610351562
2022-04-29,658.5676879882812,721.0155029296875
2022-05-02,667.65234375,718.7844848632812
2022-05-04,644.9644775390625,702.5366821289062
2022-05-05,643.5137329101562,706.9502563476562
2022-05-06,626.699951171875,697.6865844726562
2022-05-09,627.7701416015625,689.0533447265625
2022-05-10,637.8536987304688,689.9749145507812
2022-05-11,641.4447021484375,692.7879638671875
2022-05-12,626.9856567382812,674.9395141601562
2022-05-13,621.3560180664062,657.042724609375
2022-05-16,627.9719848632812,662.5233764648438
2022-05-17,632.25439453125,688.7138671875
2022-05-18,632.2063598632812,686.1432495117188
2022-05-19,619.2869262695312,669.6045532226562
2022-05-20,635.5985717773438,688.2774047851562
2022-05-23,627.4428100585938,689.732421875
2022-05-24,634.6361694335938,686.9193115234375
2022-05-25,639.375732421875,691.9634399414062
2022-05-26,657.6119995117188,706.6592407226562
2022-05-27,669.8095703125,717.6204833984375
2022-05-30,674.3806762695312,726.0596923828125
2022-05-31,668.3179321289062,730.2791137695312
2022-06-01,671.1568603515625,730.085205078125
2022-06-02,666.4653930664062,727.2721557617188
2022-06-03,664.1558837890625,721.9854736328125
2022-06-06,663.2656860351562,724.362060546875
2022-06-07,655.63916015625,713.2069091796875
2022-06-08,657.9487915039062,707.6292724609375
2022-06-09,662.90478515625,710.7817993164062
2022-06-10,650.1057739257812,698.4140014648438
2022-06-13,638.317138671875,667.3734741210938
2022-06-14,631.2921142578125,664.9484252929688
2022-06-15,629.1027221679688,666.6458740234375
2022-06-16,616.5202026367188,658.1582641601562
2022-06-17,620.5861206054688,666.2579345703125
2022-06-20,636.1759643554688,665.3849487304688
2022-06-21,643.1047973632812,675.2305297851562
2022-06-22,640.0734252929688,666.015380859375
2022-06-23,642.4310913085938,678.189208984375
2022-06-24,651.4049682617188,692.0604248046875
2022-06-27,652.5838012695312,695.843505859375
2022-06-28,647.6036987304688,689.0048828125
2022-06-29,646.6654052734375,681.6812133789062
2022-06-30,648.6141357421875,685.997802734375
2022-07-01,651.380859375,682.7967529296875
2022-07-04,652.2951049804688,698.510986328125
2022-07-05,650.8274536132812,697.8805541992188
2022-07-06,659.80126953125,704.1856689453125
2022-07-07,671.6139526367188,719.7545166015625
2022-07-08,672.2393798828125,733.0437622070312
2022-07-11,676.5940551757812,746.4300537109375
2022-07-12,669.6893310546875,737.1178588867188
2022-07-13,653.3536987304688,730.6187133789062
2022-07-14,650.0817260742188,729.8426513671875
2022-07-15,655.3745727539062,728.6786499023438
2022-07-18,648.3975830078125,748.8551025390625
2022-07-19,648.6382446289062,757.245849609375
2022-07-20,656.8180541992188,759.6222534179688
2022-07-21,654.7490234375,762.4353637695312
2022-07-22,670.026123046875,776.0641479492188
2022-07-25,671.9989013671875,776.888671875
2022-07-26,670.6275024414062,772.426513671875
2022-07-27,675.751953125,776.5006713867188
2022-07-28,681.7424926757812,790.1779174804688
2022-07-29,690.0907592773438,794.0579223632812
2022-08-01,695.8407592773438,798.714111328125
2022-08-02,688.190185546875,793.2334594726562
2022-08-03,689.8020629882812,800.0720825195312
2022-08-04,688.984130859375,795.6585083007812
2022-08-05,686.650390625,813.0704345703125
2022-08-08,703.4913330078125,816.7297973632812
2022-08-10,705.5363159179688,828.24462890625
2022-08-11,714.8709106445312,838.9301147460938
2022-08-12,714.6063232421875,853.2750244140625
2022-08-16,722.7861328125,858.0078735351562
2022-08-17,726.5151977539062,861.9111938476562
2022-08-18,727.3812255859375,863.7164916992188
2022-08-19,718.4075317382812,849.3716430664062
2022-08-22,707.4849853515625,831.66015625
2022-08-23,705.2957153320312,843.0287475585938
2022-08-24,708.6879272460938,852.2015991210938
2022-08-25,704.8385620117188,851.2745361328125
2022-08-26,704.9589233398438,849.8107299804688
2022-08-29,692.5928955078125,835.1731567382812
2022-08-30,715.0633544921875,865.8633422851562
2022-09-01,708.35107421875,853.2261352539062
2022-09-02,714.7747192382812,851.3233642578125
2022-09-05,719.369873046875,861.1305541992188
2022-09-06,716.6271362304688,862.301513671875
2022-09-07,713.2349853515625,855.0315551757812
2022-09-08,720.5968017578125,877.0855102539062
2022-09-09,721.0780029296875,879.476318359375
2022-09-12,718.6480712890625,885.2825927734375
2022-09-13,728.054931640625,888.0149536132812
2022-09-14,735.537109375,895.919189453125
2022-09-15,731.7117919921875,895.4313354492188
2022-09-16,718.2631225585938,887.1366577148438
2022-09-19,723.002685546875,877.475830078125
2022-09-20,731.7117919921875,894.601806640625
2022-09-21,730.5811157226562,893.1381225585938
2022-09-22,715.0153198242188,881.5744018554688
2022-09-23,695.8407592773438,860.9354248046875
2022-09-26,686.4579467773438,840.2474975585938
2022-09-27,680.2990112304688,831.952880859375
2022-09-28,668.606689453125,828.9766235351562
2022-09-29,665.1422119140625,823.511962890625
2022-09-30,683.9077758789062,841.1746215820312
2022-10-03,679.9862670898438,827.8543090820312
2022-10-04,699.1367797851562,846.6881103515625
2022-10-06,691.4381103515625,864.05810546875
2022-10-07,688.454833984375,861.2280883789062
2022-10-10,680.8523559570312,860.447509765625
2022-10-11,673.9476318359375,849.5668334960938
2022-10-12,678.3502807617188,847.3711547851562
2022-10-13,670.555419921875,832.9774780273438
2022-10-14,692.400390625,849.2252807617188
2022-10-17,696.033203125,863.8141479492188
2022-10-18,694.734130859375,875.2314453125
2022-10-19,701.8554077148438,870.5473022460938
2022-10-20,697.1158447265625,867.1807250976562
2022-10-21,692.2078857421875,885.2338256835938
2022-10-24,703.0101928710938,903.9212036132812
2022-10-25,698.1263427734375,902.7012939453125
2022-10-27,699.8103637695312,902.0670776367188
2022-10-28,701.87939453125,885.9168701171875
2022-10-31,720.1637573242188,886.7463989257812
2022-11-01,728.1271362304688,886.6487426757812
2022-11-02,728.5841674804688,882.8429565429688
2022-11-03,725.3843994140625,886.6975708007812
2022-11-04,720.3803100585938,883.428466796875
2022-11-07,725.9859619140625,895.333740234375
2022-11-09,725.7693481445312,888.5028686523438
2022-11-10,733.6605834960938,888.6980590820312
2022-11-11,775.2333984375,884.6483154296875
2022-11-14,777.1100463867188,873.3285522460938
2022-11-15,779.0105590820312,889.6738891601562
2022-11-16,785.6987915039062,891.5279541015625
2022-11-17,778.6016235351562,897.5781860351562
2022-11-18,776.556640625,898.1149291992188
2022-11-21,768.59326171875,899.1395263671875
2022-11-22,767.4625244140625,901.3839721679688
2022-11-23,769.4594116210938,905.0433349609375
2022-11-24,781.9697875976562,916.16796875
2022-11-25,778.3610229492188,907.824462890625
2022-11-28,769.9887084960938,914.7529907226562
2022-11-29,768.8338623046875,923.8770751953125
2022-11-30,773.9342041015625,929.8785400390625
2022-12-01,779.251220703125,917.4853515625
2022-12-02,773.28466796875,908.1172485351562
2022-12-05,776.0994873046875,911.0447998046875
2022-12-06,775.2333984375,900.359375
2022-12-07,774.8966064453125,899.8714599609375
2022-12-08,779.251220703125,909.3859252929688
2022-12-09,784.8087158203125,907.4342041015625
2022-12-12,790.9195556640625,907.824462890625
2022-12-13,793.1088256835938,910.4104614257812
2022-12-14,799.821044921875,899.4810180664062
2022-12-15,785.1695556640625,886.8439331054688
2022-12-16,788.9467163085938,880.208251953125
2022-12-19,791.400634765625,884.5507202148438
2022-12-20,785.9393920898438,887.72216796875
2022-12-21,778.3369140625,870.6937866210938
2022-12-22,775.66650390625,869.1324462890625
2022-12-23,768.7376708984375,857.6663208007812
2022-12-26,784.0386962890625,871.620849609375
2022-12-27,784.8327026367188,878.890869140625
2022-12-28,784.2072143554688,877.2318725585938
2022-12-29,789.7406005859375,886.1119995117188
2022-12-30,783.4132690429688,869.3275756835938
2023-01-02,783.6779174804688,880.6473388671875
2023-01-03,788.8023681640625,879.5739135742188
2023-01-04,774.7041625976562,877.3782348632812
2023-01-05,769.7240600585938,857.9102783203125
2023-01-06,767.1738891601562,849.0789184570312
2023-01-09,768.6654663085938,852.2503662109375
2023-01-10,754.6154174804688,840.5402221679688
2023-01-11,765.48974609375,845.3706665039062
2023-01-12,769.5796508789062,839.857177734375
2023-01-13,770.1812133789062,852.3479614257812
2023-01-16,762.7952270507812,844.3460693359375
2023-01-17,774.1508178710938,844.2484741210938
2023-01-18,787.8159790039062,848.493408203125
2023-01-19,791.087890625,845.224365234375
2023-01-20,799.195556640625,849.3228759765625
2023-01-23,805.041748046875,850.6402587890625
2023-01-24,815.8198852539062,849.7131958007812
2023-01-25,793.2772216796875,834.6364135742188
2023-01-27,777.4708862304688,797.4569702148438
2023-01-30,776.6769409179688,803.6046752929688
2023-01-31,771.552490234375,811.8018188476562
2023-02-01,783.1245727539062,827.4640502929688
2023-02-02,771.4802856445312,837.1736450195312
2023-02-03,798.1611328125,842.9310913085938
2023-02-06,794.7688598632812,833.0751342773438
2023-02-07,795.9476318359375,832.1480712890625
2023-02-08,795.8515014648438,838.3446044921875
2023-02-09,794.1914672851562,840.0036010742188
2023-02-10,797.3430786132812,833.221435546875
2023-02-13,797.9445190429688,830.0988159179688
2023-02-14,805.3305053710938,844.3948364257812
2023-02-15,803.694580078125,849.7620239257812
2023-02-16,800.783447265625,848.4446411132812
2023-02-17,796.7656860351562,841.8088989257812
2023-02-20,789.2835083007812,831.5137939453125
2023-02-21,792.2427368164062,833.56298828125
2023-02-22,776.7009887695312,818.9742431640625
2023-02-23,771.4321899414062,819.462158203125
2023-02-24,764.5514526367188,819.413330078125
2023-02-27,766.4521484375,835.7099609375
2023-02-28,769.6759033203125,834.1973266601562
2023-03-01,768.93017578125,835.6123046875
2023-03-02,762.38623046875,833.3678588867188
2023-03-03,777.5189819335938,847.56640625
2023-03-06,783.0042724609375,846.78564453125
2023-03-08,784.5680541992188,851.0305786132812
2023-03-09,784.6402587890625,835.2708129882812
2023-03-10,764.4071655273438,822.2920532226562
2023-03-13,754.7356567382812,808.3863525390625
2023-03-14,752.7147827148438,810.2892456054688
2023-03-15,741.9125366210938,805.94677734375
2023-03-16,746.7242431640625,803.9951171875
2023-03-17,756.70849609375,816.0466918945312
2023-03-20,751.4636840820312,816.2418823242188
2023-03-21,759.9803466796875,831.8065185546875
2023-03-22,758.2241821289062,839.4180908203125
2023-03-23,752.1373901367188,834.7828369140625
2023-03-24,750.9344482421875,831.8065185546875
2023-03-27,754.2063598632812,828.1959228515625
2023-03-28,760.3412475585938,834.0997314453125
2023-03-29,763.9981689453125,830.4403076171875
2023-03-31,774.463623046875,856.05615234375
2023-04-03,774.9447631835938,862.4479370117188
2023-04-05,795.7310791015625,863.228515625
2023-04-06,801.7938842773438,853.8605346679688
2023-04-10,797.99267578125,847.4688110351562
2023-04-11,800.3262939453125,860.5938720703125
2023-04-12,810.7196044921875,868.64453125
2023-04-13,814.352294921875,877.2806396484375
2023-04-17,801.938232421875,879.525146484375
2023-04-18,798.5459594726562,875.1826171875
2023-04-19,801.4810791015625,870.3522338867188
2023-04-20,804.4644165039062,872.7918701171875
2023-04-21,805.7634887695312,864.2532348632812
2023-04-24,812.2833862304688,882.8917846679688
2023-04-25,800.7353515625,891.3816528320312
2023-04-26,804.4161987304688,892.8453369140625
2023-04-27,808.8429565429688,896.1631469726562
2023-04-28,812.0186767578125,895.4801025390625
2023-05-02,811.8502807617188,899.8225708007812
2023-05-03,814.689208984375,900.5545043945312
2023-05-04,831.3616333007812,899.4323120117188
2023-05-05,782.2103881835938,904.5554809570312
2023-05-08,791.2562866210938,915.2409057617188
2023-05-09,791.2803344726562,911.8255004882812
2023-05-10,794.937255859375,913.435546875
2023-05-11,795.4664916992188,916.509521484375
2023-05-12,802.4916381835938,921.0958862304688
2023-05-15,806.3410034179688,922.9012451171875
2023-05-16,801.7174072265625,923.4867553710938
2023-05-17,797.4102172851562,916.6558227539062
2023-05-18,800.5980224609375,923.6331176757812
2023-05-19,801.5228271484375,931.2446899414062
2023-05-22,798.6757202148438,927.3900756835938
2023-05-23,796.8018798828125,930.366455078125
2023-05-24,786.3868408203125,917.9244995117188
2023-05-25,783.3693237304688,917.1437377929688
2023-05-26,786.3868408203125,927.7316284179688
2023-05-29,795.9744873046875,925.2432861328125
2023-05-30,796.5828857421875,926.999755859375
2023-05-31,783.9777221679688,926.2190551757812
2023-06-01,780.6439208984375,913.484375
2023-06-02,781.8606567382812,915.48486328125
2023-06-05,780.838623046875,923.8770751953125
2023-06-06,778.4051513671875,919.33935546875
2023-06-07,782.4446411132812,917.4853515625
2023-06-08,782.9312744140625,915.2409057617188
2023-06-09,783.8560180664062,915.38720703125
2023-06-12,779.0865478515625,913.3380126953125
2023-06-13,780.4005737304688,920.7543334960938
2023-06-14,779.5488891601562,917.094970703125
2023-06-15,769.961181640625,904.2138671875
2023-06-16,780.0355224609375,911.6303100585938
2023-06-19,780.7169799804688,900.8472290039062
2023-06-20,782.3473510742188,903.1892700195312
2023-06-21,796.0231323242188,902.3598022460938
2023-06-22,799.9166870117188,903.3844604492188
2023-06-23,799.8680419921875,901.1887817382812
2023-06-26,795.9989013671875,905.0433349609375
2023-06-27,807.2169799804688,913.484375
2023-06-28,815.7583618164062,914.8017578125
2023-06-30,828.0470581054688,912.0205688476562
2023-07-03,837.0021362304688,919.7785034179688
2023-07-04,841.0902099609375,921.8766479492188
2023-07-05,814.3712768554688,934.8553466796875
2023-07-06,815.1986083984375,936.2215576171875
2023-07-07,808.093017578125,923.5355224609375
2023-07-10,806.1705322265625,925.4872436523438
2023-07-11,802.2527465820312,922.12060546875
2023-07-12,794.7334594726562,921.5838623046875
2023-07-13,798.6998901367188,932.61083984375
2023-07-14,800.3546752929688,936.8557739257812
2023-07-17,817.0966796875,945.2968139648438
2023-07-18,816.4153442382812,951.8836669921875
2023-07-19,820.1141357421875,949.9320068359375
2023-07-20,821.8905639648438,971.546875
2023-07-21,815.5635986328125,972.9130859375
2023-07-24,816.8533935546875,968.0338745117188
2023-07-25,825.7109985351562,970.6686401367188
2023-07-26,822.8395385742188,972.3764038085938
2023-07-27,814.2982177734375,966.326171875
2023-07-28,799.8680419921875,972.1324462890625
2023-07-31,803.6154174804688,974.181640625
2023-08-01,808.9933471679688,970.5222778320312
2023-08-02,798.4080200195312,963.1058959960938
2023-08-03,792.6407470703125,941.6862182617188
2023-08-04,804.1021728515625,947.0533447265625
2023-08-07,803.6398315429688,952.078857421875
2023-08-08,802.9828491210938,956.2262573242188
2023-08-09,803.2747802734375,957.0133056640625
2023-08-10,796.1448364257812,948.552001953125
2023-08-11,787.8468627929688,937.4833984375
2023-08-14,784.0021362304688,944.0753784179688
2023-08-16,781.714599609375,941.0745239257812
2023-08-17,777.3831176757812,936.3027954101562
2023-08-18,774.1953125,935.3189086914062
2023-08-21,773.5869750976562,939.7955322265625
2023-08-22,770.2774658203125,936.6471557617188
2023-08-23,772.1755981445312,951.2576293945312
2023-08-24,768.6227416992188,953.3237915039062
2023-08-25,759.9597778320312,954.7504272460938
2023-08-28,767.868408203125,954.8980102539062
2023-08-29,773.9763793945312,952.1431274414062
2023-08-30,768.3307495117188,943.4359130859375
2023-08-31,764.80224609375,943.2882690429688
2023-09-01,766.3839721679688,953.0778198242188
2023-09-04,771.1779174804688,951.7495727539062
2023-09-05,766.4814453125,952.7826538085938
2023-09-06,776.507080078125,942.0584716796875
2023-09-07,783.9777221679688,950.0770263671875
2023-09-08,790.0856323242188,954.8980102539062
2023-09-11,794.173828125,962.4738159179688
2023-09-12,796.6559448242188,974.5262451171875
2023-09-13,800.0626831054688,973.8375244140625
2023-09-14,799.5759887695312,971.7714233398438
2023-09-15,808.7500610351562,976.44482421875
2023-09-18,792.83544921875,974.2311401367188
2023-09-20,761.0304565429688,971.2302856445312
2023-09-21,755.9932861328125,943.8294067382812
2023-09-22,744.4588623046875,934.9744873046875
2023-09-25,745.1158447265625,940.9269409179688
2023-09-26,748.3523559570312,933.4003295898438
2023-09-27,743.0961303710938,927.890625
2023-09-28,741.5630493164062,927.398681640625
2023-09-29,742.8284301757812,936.5487670898438
2023-10-03,733.9464721679688,925.1358032226562
2023-10-04,744.4102172851562,915.0510864257812
2023-10-05,747.4276123046875,925.6769409179688
